config,concurrency,repeat,task_id,step_id,agent_role,tpot_ms,ttft_ms,latency_ms,prompt_tokens,completion_tokens
TP8 H200 NVLink,128,1,41,E0,executor,22.167226101489778,94.20466423034668,1136.0642910003662,127,48
TP8 H200 NVLink,128,1,41,E1,executor,21.165387383822736,103.97076606750488,717.7670001983643,179,30
TP8 H200 NVLink,128,1,41,A,aggregator,18.343835814386352,100.55208206176758,2246.7808723449707,213,118
TP8 H200 NVLink,128,1,42,P,planner,13.41942378452846,288.9077663421631,946.4595317840576,75,50
TP8 H200 NVLink,128,1,42,E0,executor,15.711044653868063,75.12474060058594,687.8554821014404,131,40
TP8 H200 NVLink,128,1,42,E1,executor,22.87068492487857,164.88337516784668,1033.9694023132324,175,39
TP8 H200 NVLink,128,1,42,A,aggregator,19.873106733281563,103.78670692443848,1037.8227233886719,218,48
TP8 H200 NVLink,128,1,43,P,planner,13.991878002504759,290.4806137084961,1395.838975906372,52,80
TP8 H200 NVLink,128,1,43,E0,executor,19.464768504644457,87.50391006469727,4194.570064544678,138,212
TP8 H200 NVLink,128,1,43,E1,executor,20.999537573920357,166.00489616394043,921.9882488250732,354,37
TP8 H200 NVLink,128,1,43,A,aggregator,18.68986219599627,103.66630554199219,5262.068271636963,395,277
TP8 H200 NVLink,128,1,44,P,planner,18.089576643340443,286.90052032470703,4718.846797943115,60,246
TP8 H200 NVLink,128,1,44,E0,executor,16.254400726529752,101.96661949157715,13007.960796356201,312,795
TP8 H200 NVLink,128,1,44,E1,executor,10.251549492895077,151.7195701599121,1310.1446628570557,1111,114
TP8 H200 NVLink,128,1,44,A,aggregator,7.811606211040982,150.4843235015869,5126.477479934692,1229,638
TP8 H200 NVLink,128,1,45,P,planner,17.770287725660538,379.9290657043457,5177.90675163269,680,271
TP8 H200 NVLink,128,1,45,E0,executor,18.407033507231695,177.54840850830078,5957.356929779053,957,315
TP8 H200 NVLink,128,1,45,E1,executor,14.634445445515826,158.65063667297363,4973.383188247681,1276,330
TP8 H200 NVLink,128,1,45,A,aggregator,10.930163975067954,157.99808502197266,4245.879411697388,1610,375
TP8 H200 NVLink,128,1,46,P,planner,18.078541049932728,375.0650882720947,14422.091484069824,1589,778
TP8 H200 NVLink,128,1,46,E0,executor,10.111578678924765,157.00793266296387,7690.134048461914,2373,746
TP8 H200 NVLink,128,1,46,E1,executor,6.9805653714343325,153.36012840270996,1416.8424606323242,3123,182
TP8 H200 NVLink,128,1,46,A,aggregator,6.168970694908729,151.10182762145996,311.4950656890869,3310,27
TP8 H200 NVLink,128,1,47,P,planner,17.927423390475187,286.18431091308594,4230.217456817627,109,221
TP8 H200 NVLink,128,1,47,E0,executor,20.269686356186867,103.62935066223145,2698.1492042541504,336,129
TP8 H200 NVLink,128,1,47,E1,executor,16.063681718345002,186.3729953765869,8780.442714691162,469,536
TP8 H200 NVLink,128,1,47,A,aggregator,10.027131026353294,134.9787712097168,6301.664352416992,1009,616
TP8 H200 NVLink,128,2,0,P,planner,22.420111824484433,80.19423484802246,1985.9037399291992,42,86
TP8 H200 NVLink,128,2,0,E0,executor,21.693756705836247,95.48139572143555,1744.2069053649902,134,77
TP8 H200 NVLink,128,2,0,E1,executor,18.418610095977783,104.55322265625,546.5998649597168,215,25
TP8 H200 NVLink,128,2,0,A,aggregator,19.88448767826475,113.6026382446289,2996.8533515930176,244,146
TP8 H200 NVLink,128,2,1,P,planner,22.032430566893034,172.6846694946289,3763.9708518981934,40,164
TP8 H200 NVLink,128,2,1,E0,executor,17.015985849886963,137.99381256103516,6161.6528034210205,210,355
TP8 H200 NVLink,128,2,1,E1,executor,10.452548662821451,101.21989250183105,226.65047645568848,569,13
TP8 H200 NVLink,128,2,1,A,aggregator,11.110969938604955,252.4588108062744,14196.726083755493,586,1256
TP8 H200 NVLink,128,2,2,P,planner,21.342556572815763,206.53271675109863,4965.922832489014,618,224
TP8 H200 NVLink,128,2,2,E0,executor,13.0229573976175,172.2850799560547,16672.372102737427,848,1268
TP8 H200 NVLink,128,2,2,E1,executor,8.25163439700478,157.01699256896973,2508.732795715332,2120,286
TP8 H200 NVLink,128,2,2,A,aggregator,7.324457168579102,156.33487701416016,266.2017345428467,2411,16
TP8 H200 NVLink,128,2,3,P,planner,21.490182727575302,171.6468334197998,2922.3902225494385,126,129
TP8 H200 NVLink,128,2,3,E0,executor,18.029612463873786,249.91822242736816,6253.779172897339,261,334
TP8 H200 NVLink,128,2,3,E1,executor,11.00309271561472,157.79614448547363,575.913667678833,599,39
TP8 H200 NVLink,128,2,3,A,aggregator,15.203742827138592,155.51209449768066,4868.6723709106445,642,311
TP8 H200 NVLink,128,2,4,P,planner,21.535715303922956,205.0168514251709,4296.802759170532,198,191
TP8 H200 NVLink,128,2,4,E0,executor,18.37706822220997,127.21681594848633,1836.2841606140137,395,94
TP8 H200 NVLink,128,2,4,E1,executor,19.287688391549246,184.40580368041992,454.4334411621094,493,15
TP8 H200 NVLink,128,2,4,A,aggregator,16.276721296639277,199.66459274291992,1143.714427947998,512,59
TP8 H200 NVLink,128,2,5,P,planner,18.79492583738324,170.97043991088867,11579.490423202515,52,608
TP8 H200 NVLink,128,2,5,E0,executor,9.215046267991895,241.43123626708984,16727.14900970459,666,1790
TP8 H200 NVLink,128,2,5,E1,executor,5.635213851928711,164.59274291992188,249.12095069885254,2459,16
TP8 H200 NVLink,128,2,5,A,aggregator,5.007076263427734,144.3500518798828,219.45619583129883,2480,16
TP8 H200 NVLink,128,2,6,P,planner,23.73246979295162,170.47429084777832,1523.2250690460205,44,58
TP8 H200 NVLink,128,2,6,E0,executor,20.948898858864215,139.58072662353516,3889.4336223602295,108,180
TP8 H200 NVLink,128,2,6,E1,executor,12.38924701039384,140.67530632019043,648.6344337463379,292,42
TP8 H200 NVLink,128,2,6,A,aggregator,16.24597367786226,131.87932968139648,3543.5338020324707,338,211
TP8 H200 NVLink,128,2,7,P,planner,22.09389560362872,301.3184070587158,1803.7033081054688,54,69
TP8 H200 NVLink,128,2,7,E0,executor,20.940961064519108,69.26250457763672,2393.709182739258,129,112
TP8 H200 NVLink,128,2,7,E1,executor,19.137530910725495,91.90106391906738,1967.379093170166,245,99
TP8 H200 NVLink,128,2,7,A,aggregator,15.174142873970567,182.3446750640869,9711.706399917603,348,629
TP8 H200 NVLink,128,2,8,P,planner,20.66343438391592,300.9812831878662,3462.486743927002,61,154
TP8 H200 NVLink,128,2,8,E0,executor,18.354086425360734,186.1262321472168,4848.064184188843,221,255
TP8 H200 NVLink,128,2,8,E1,executor,16.220138367428724,100.63004493713379,4171.884775161743,480,252
TP8 H200 NVLink,128,2,8,A,aggregator,12.733992777372661,155.46178817749023,4510.48731803894,736,343
TP8 H200 NVLink,128,2,9,P,planner,18.483414566307736,299.0279197692871,10834.574222564697,77,571
TP8 H200 NVLink,128,2,9,E0,executor,13.641721552068537,157.9129695892334,6160.27045249939,654,441
TP8 H200 NVLink,128,2,9,E1,executor,9.390764344822276,155.8706760406494,4287.806987762451,1099,441
TP8 H200 NVLink,128,2,9,A,aggregator,8.019926603774579,153.48172187805176,5639.111518859863,1544,685
TP8 H200 NVLink,128,2,10,P,planner,16.793492474133455,298.28763008117676,16218.518495559692,47,949
TP8 H200 NVLink,128,2,10,E0,executor,9.234072410897033,154.12473678588867,8917.259454727173,1002,950
TP8 H200 NVLink,128,2,10,E1,executor,6.718889872233073,152.29415893554688,253.07750701904297,1956,16
TP8 H200 NVLink,128,2,10,A,aggregator,6.73826535542806,152.3425579071045,253.4165382385254,1977,16
TP8 H200 NVLink,128,2,11,P,planner,23.146043389530504,300.05455017089844,1665.6711101531982,45,60
TP8 H200 NVLink,128,2,11,E0,executor,19.63184394088446,73.33755493164062,1074.561595916748,111,52
TP8 H200 NVLink,128,2,11,E1,executor,21.44918254777497,115.46468734741211,1209.3729972839355,167,52
TP8 H200 NVLink,128,2,11,A,aggregator,20.09303092956543,108.0162525177002,2619.645118713379,223,126
TP8 H200 NVLink,128,2,12,P,planner,22.222072427923028,299.4368076324463,1521.650791168213,41,56
TP8 H200 NVLink,128,2,12,E0,executor,20.10752835611659,138.74530792236328,2692.40140914917,103,128
TP8 H200 NVLink,128,2,12,E1,executor,18.354501989152695,137.864351272583,798.6264228820801,235,37
TP8 H200 NVLink,128,2,12,A,aggregator,18.055275753811674,298.89845848083496,2303.0340671539307,276,112
TP8 H200 NVLink,128,2,13,P,planner,21.350539525349934,296.76342010498047,1898.0538845062256,44,76
TP8 H200 NVLink,128,2,13,E0,executor,20.917067160973183,82.78250694274902,354.7043800354004,126,14
TP8 H200 NVLink,128,2,13,E1,executor,23.0561036330003,184.59033966064453,484.31968688964844,144,14
TP8 H200 NVLink,128,2,13,A,aggregator,19.82556619951802,112.29562759399414,3185.258388519287,162,156
TP8 H200 NVLink,128,2,14,P,planner,21.321638770725418,297.56784439086914,3239.9539947509766,49,139
TP8 H200 NVLink,128,2,14,E0,executor,19.21665084945572,104.26115989685059,2852.2422313690186,194,144
TP8 H200 NVLink,128,2,14,E1,executor,16.419104167393275,187.8345012664795,4900.11739730835,342,288
TP8 H200 NVLink,128,2,14,A,aggregator,12.076559828623555,241.83249473571777,8707.50093460083,633,702
TP8 H200 NVLink,128,2,15,P,planner,19.074211832624755,386.80076599121094,8817.602396011353,351,443
TP8 H200 NVLink,128,2,15,E0,executor,14.762258886399115,158.24174880981445,6077.907562255859,800,402
TP8 H200 NVLink,128,2,15,E1,executor,10.977820346229954,153.96881103515625,4325.540542602539,1206,381
TP8 H200 NVLink,128,2,15,A,aggregator,8.731998599138382,154.65497970581055,4223.766326904297,1591,467
TP8 H200 NVLink,128,2,16,P,planner,20.35481220967061,384.3727111816406,1890.6288146972656,146,75
TP8 H200 NVLink,128,2,16,E0,executor,20.792733791262606,117.39540100097656,1011.4829540252686,227,44
TP8 H200 NVLink,128,2,16,E1,executor,22.87602424621582,263.7982368469238,744.194746017456,275,22
TP8 H200 NVLink,128,2,16,A,aggregator,17.783197660124703,104.38656806945801,8017.909526824951,301,446
TP8 H200 NVLink,128,2,17,P,planner,21.31868427635258,389.2407417297363,5377.81286239624,258,235
TP8 H200 NVLink,128,2,17,E0,executor,15.439451140845382,103.11055183410645,9305.023431777954,499,597
TP8 H200 NVLink,128,2,17,E1,executor,11.824364292210547,159.1203212738037,2902.3728370666504,1099,233
TP8 H200 NVLink,128,2,17,A,aggregator,8.872884329750027,257.88092613220215,8385.442972183228,1336,917
TP8 H200 NVLink,128,2,18,P,planner,20.637798309326172,295.5029010772705,3081.6056728363037,64,136
TP8 H200 NVLink,128,2,18,E0,executor,20.293632691556756,186.38348579406738,3758.0628395080566,206,177
TP8 H200 NVLink,128,2,18,E1,executor,10.22511370041791,262.62378692626953,436.450719833374,387,18
TP8 H200 NVLink,128,2,18,A,aggregator,14.593117809093176,137.82954216003418,7011.18803024292,409,472
TP8 H200 NVLink,128,2,19,P,planner,20.781933998746492,293.60222816467285,5011.101245880127,90,228
TP8 H200 NVLink,128,2,19,E0,executor,18.360648273436492,300.56309700012207,2522.2015380859375,324,122
TP8 H200 NVLink,128,2,19,E1,executor,10.007429122924805,139.7097110748291,389.8954391479492,450,26
TP8 H200 NVLink,128,2,19,A,aggregator,14.794462002240694,111.9530200958252,7805.073261260986,480,521
TP8 H200 NVLink,128,2,20,P,planner,20.612719107647333,292.5374507904053,2312.5839233398438,46,99
TP8 H200 NVLink,128,2,20,E0,executor,20.087838172912598,192.51680374145508,1237.0843887329102,151,53
TP8 H200 NVLink,128,2,20,E1,executor,20.34063088266473,127.80404090881348,900.7480144500732,208,39
TP8 H200 NVLink,128,2,20,A,aggregator,20.008812417517174,114.69173431396484,2975.951910018921,251,144
TP8 H200 NVLink,128,2,21,P,planner,20.678900563439658,294.13723945617676,4740.100860595703,137,216
TP8 H200 NVLink,128,2,21,E0,executor,16.75583750514661,185.0581169128418,6116.624593734741,359,355
TP8 H200 NVLink,128,2,21,E1,executor,13.509591662050381,253.09109687805176,4697.746753692627,718,330
TP8 H200 NVLink,128,2,21,A,aggregator,9.842256413953757,170.38321495056152,7561.917781829834,1052,752
TP8 H200 NVLink,128,2,22,P,planner,21.443052291870117,291.0323143005371,2435.337543487549,39,101
TP8 H200 NVLink,128,2,22,E0,executor,20.590432758989007,132.28631019592285,1326.5314102172852,146,59
TP8 H200 NVLink,128,2,22,E1,executor,19.430521995790542,128.53717803955078,1333.2295417785645,209,63
TP8 H200 NVLink,128,2,22,A,aggregator,15.70551199991195,243.44372749328613,5033.624887466431,276,306
TP8 H200 NVLink,128,2,23,P,planner,20.726293046897815,295.1023578643799,4730.529069900513,82,215
TP8 H200 NVLink,128,2,23,E0,executor,17.298566733355297,196.00391387939453,6804.056406021118,303,383
TP8 H200 NVLink,128,2,23,E1,executor,12.80311669144675,160.8285903930664,2900.695562362671,690,215
TP8 H200 NVLink,128,2,23,A,aggregator,10.70875929506033,156.27694129943848,6538.6974811553955,909,597
TP8 H200 NVLink,128,2,24,P,planner,20.703601837158203,293.5445308685303,2260.3867053985596,51,96
TP8 H200 NVLink,128,2,24,E0,executor,20.841196963661595,207.84544944763184,2187.7591609954834,153,96
TP8 H200 NVLink,128,2,24,E1,executor,20.129264446727017,114.76874351501465,2409.5048904418945,253,115
TP8 H200 NVLink,128,2,24,A,aggregator,14.536395280257516,242.8126335144043,3586.183547973633,372,231
TP8 H200 NVLink,128,2,25,P,planner,20.922702343309698,294.4655418395996,4499.928712844849,127,202
TP8 H200 NVLink,128,2,25,E0,executor,16.589172770468036,131.05106353759766,6036.796569824219,335,357
TP8 H200 NVLink,128,2,25,E1,executor,11.798073413103996,262.4635696411133,10231.83560371399,696,846
TP8 H200 NVLink,128,2,25,A,aggregator,8.797259599024501,171.36812210083008,5018.65816116333,1546,552
TP8 H200 NVLink,128,2,26,P,planner,20.792131728314338,292.3266887664795,2246.7870712280273,52,95
TP8 H200 NVLink,128,2,26,E0,executor,20.567423924450626,223.21081161499023,4562.937259674072,153,212
TP8 H200 NVLink,128,2,26,E1,executor,14.310036714260395,168.91050338745117,1657.1543216705322,369,105
TP8 H200 NVLink,128,2,26,A,aggregator,15.104254599540464,100.6922721862793,4783.011198043823,478,311
TP8 H200 NVLink,128,2,27,P,planner,20.725320432787743,291.0430431365967,4726.261615753174,50,215
TP8 H200 NVLink,128,2,27,E0,executor,15.584116455510998,196.0291862487793,11182.831287384033,271,706
TP8 H200 NVLink,128,2,27,E1,executor,9.5473918450919,153.70416641235352,6827.331066131592,981,700
TP8 H200 NVLink,128,2,27,A,aggregator,7.987648771520247,158.99991989135742,3801.36775970459,1685,457
TP8 H200 NVLink,128,2,28,P,planner,20.73010290511931,292.10925102233887,2344.3894386291504,44,100
TP8 H200 NVLink,128,2,28,E0,executor,19.992601580736114,191.35332107543945,2650.4433155059814,150,124
TP8 H200 NVLink,128,2,28,E1,executor,18.481415614747164,312.4260902404785,2419.3074703216553,278,115
TP8 H200 NVLink,128,2,28,A,aggregator,14.812483688710268,109.02118682861328,5826.639890670776,397,387
TP8 H200 NVLink,128,2,29,P,planner,20.444682928232048,292.92750358581543,2950.7362842559814,45,131
TP8 H200 NVLink,128,2,29,E0,executor,20.034621010965378,242.43617057800293,2927.0753860473633,182,135
TP8 H200 NVLink,128,2,29,E1,executor,10.20510991414388,104.13002967834473,134.74535942077637,321,4
TP8 H200 NVLink,128,2,29,A,aggregator,16.727125290596838,104.0048599243164,3482.884168624878,329,203
TP8 H200 NVLink,128,2,30,P,planner,21.182079206813466,288.0373001098633,4016.083240509033,46,177
TP8 H200 NVLink,128,2,30,E0,executor,16.140460550471907,130.11527061462402,9346.318244934082,229,572
TP8 H200 NVLink,128,2,30,E1,executor,11.429506998795729,163.68913650512695,758.0235004425049,805,53
TP8 H200 NVLink,128,2,30,A,aggregator,10.508320680478723,158.4756374359131,8775.298595428467,862,821
TP8 H200 NVLink,128,2,31,P,planner,21.044630501138506,289.69669342041016,4477.578163146973,59,200
TP8 H200 NVLink,128,2,31,E0,executor,12.414245437612124,149.1100788116455,19192.562580108643,265,1535
TP8 H200 NVLink,128,2,31,E1,executor,7.957165220142466,156.18133544921875,1055.3410053253174,1804,114
TP8 H200 NVLink,128,2,31,A,aggregator,6.701087951660156,153.2433032989502,253.75962257385254,1923,16
TP8 H200 NVLink,128,2,32,P,planner,20.90941837855748,290.75098037719727,4681.728839874268,44,211
TP8 H200 NVLink,128,2,32,E0,executor,16.01464865211999,115.8909797668457,8939.962387084961,261,552
TP8 H200 NVLink,128,2,32,E1,executor,11.618725740724551,156.43978118896484,5396.485090255737,817,452
TP8 H200 NVLink,128,2,32,A,aggregator,9.087339207366272,152.47106552124023,3460.2625370025635,1273,365
TP8 H200 NVLink,128,2,33,P,planner,20.70645049766258,382.09009170532227,2618.386745452881,174,109
TP8 H200 NVLink,128,2,33,E0,executor,20.145792322060498,119.17853355407715,2073.3203887939453,289,98
TP8 H200 NVLink,128,2,33,E1,executor,20.977187156677246,104.705810546875,314.47768211364746,391,11
TP8 H200 NVLink,128,2,33,A,aggregator,16.456002990404766,297.60074615478516,3457.1533203125,406,193
TP8 H200 NVLink,128,2,34,P,planner,18.55737368265788,382.0948600769043,660.4554653167725,2083,16
TP8 H200 NVLink,128,2,34,E0,executor,16.890891393025715,266.2079334259033,519.5713043212891,2106,16
TP8 H200 NVLink,128,2,34,E1,executor,11.780484517415365,165.18878936767578,341.89605712890625,2127,16
TP8 H200 NVLink,128,2,34,A,aggregator,13.550647099812826,164.77370262145996,368.03340911865234,2148,16
TP8 H200 NVLink,128,2,35,P,planner,20.71887864841251,286.6055965423584,2917.903184890747,102,128
TP8 H200 NVLink,128,2,35,E0,executor,16.02792912218944,244.95649337768555,13548.137664794922,236,831
TP8 H200 NVLink,128,2,35,E1,executor,9.249224521145962,154.2799472808838,1088.451623916626,1071,102
TP8 H200 NVLink,128,2,35,A,aggregator,9.138497732635727,160.82501411437988,6237.926006317139,1177,666
TP8 H200 NVLink,128,2,36,P,planner,18.43404769897461,377.00343132019043,432.30557441711426,1707,4
TP8 H200 NVLink,128,2,36,E0,executor,10.634978612263998,161.3919734954834,193.2969093322754,1717,4
TP8 H200 NVLink,128,2,36,E1,executor,45.785109202067055,173.04563522338867,310.40096282958984,1725,4
TP8 H200 NVLink,128,2,36,A,aggregator,11.684020360310873,158.34426879882812,193.39632987976074,1733,4
TP8 H200 NVLink,128,2,37,P,planner,21.072771969963522,287.49608993530273,2078.681707382202,69,86
TP8 H200 NVLink,128,2,37,E0,executor,19.753462738460964,128.26180458068848,839.3864631652832,161,37
TP8 H200 NVLink,128,2,37,E1,executor,22.103601031833225,241.7736053466797,1037.5032424926758,202,37
TP8 H200 NVLink,128,2,37,A,aggregator,17.003573905462506,152.6792049407959,6069.922924041748,243,349
TP8 H200 NVLink,128,2,38,P,planner,20.535070068982183,379.3942928314209,3398.0495929718018,568,148
TP8 H200 NVLink,128,2,38,E0,executor,20.35593659910437,174.180269241333,3146.1470127105713,722,147
TP8 H200 NVLink,128,2,38,E1,executor,14.723536760910697,192.25549697875977,1546.820878982544,873,93
TP8 H200 NVLink,128,2,38,A,aggregator,14.529297749201456,163.51699829101562,7486.28306388855,970,505
TP8 H200 NVLink,128,2,39,P,planner,20.918441075150685,284.578800201416,2229.9938201904297,40,94
TP8 H200 NVLink,128,2,39,E0,executor,20.308329107982864,72.2041130065918,3788.628339767456,140,184
TP8 H200 NVLink,128,2,39,E1,executor,29.788439090435322,128.0670166015625,515.3167247772217,328,14
TP8 H200 NVLink,128,2,39,A,aggregator,15.650171222108783,169.26860809326172,4300.9138107299805,346,265
TP8 H200 NVLink,128,2,40,P,planner,20.526355894160844,375.09775161743164,6348.267316818237,1377,292
TP8 H200 NVLink,128,2,40,E0,executor,15.342083344092735,172.71065711975098,4161.652326583862,1675,261
TP8 H200 NVLink,128,2,40,E1,executor,14.03096991200601,155.57384490966797,3635.254383087158,1940,249
TP8 H200 NVLink,128,2,40,A,aggregator,13.08351755142212,252.0911693572998,566.0955905914307,2193,25
TP8 H200 NVLink,128,2,41,P,planner,24.754762649536133,283.37574005126953,1372.5852966308594,50,45
TP8 H200 NVLink,128,2,41,E0,executor,17.83003125871931,69.81468200683594,693.8657760620117,101,36
TP8 H200 NVLink,128,2,41,E1,executor,22.9414701461792,70.43099403381348,162.19687461853027,141,5
TP8 H200 NVLink,128,2,41,A,aggregator,22.11548342849269,198.15611839294434,1657.778024673462,150,67
TP8 H200 NVLink,128,2,42,P,planner,18.158327084835445,408.55860710144043,10123.263597488403,1084,536
TP8 H200 NVLink,128,2,42,E0,executor,10.892534255981445,232.09333419799805,395.4813480377197,1626,16
TP8 H200 NVLink,128,2,42,E1,executor,30.16955057779948,271.1045742034912,723.6478328704834,1647,16
TP8 H200 NVLink,128,2,42,A,aggregator,9.556992848714193,157.18698501586914,300.54187774658203,1668,16
TP8 H200 NVLink,128,2,43,P,planner,25.07880755833217,282.076358795166,633.1796646118164,40,15
TP8 H200 NVLink,128,2,43,E0,executor,26.658313614981516,128.7975311279297,502.0139217376709,61,15
TP8 H200 NVLink,128,2,43,E1,executor,19.36445917401995,68.86959075927734,339.97201919555664,80,15
TP8 H200 NVLink,128,2,43,A,aggregator,19.368818828037806,69.87619400024414,341.03965759277344,99,15
TP8 H200 NVLink,128,2,44,P,planner,21.29167046289721,374.9101161956787,5506.202697753906,143,242
TP8 H200 NVLink,128,2,44,E0,executor,18.017975838629756,108.10208320617676,1747.7378845214844,391,92
TP8 H200 NVLink,128,2,44,E1,executor,13.74464506631369,114.29190635681152,1365.0546073913574,487,92
TP8 H200 NVLink,128,2,44,A,aggregator,13.692548853813568,154.38365936279297,9629.627466201782,583,693
TP8 H200 NVLink,128,2,45,P,planner,20.94127150142894,371.5822696685791,1795.588731765747,52,69
TP8 H200 NVLink,128,2,45,E0,executor,11.15264892578125,61.66815757751465,117.4314022064209,127,6
TP8 H200 NVLink,128,2,45,E1,executor,18.362780412038166,114.23730850219727,334.5906734466553,137,13
TP8 H200 NVLink,128,2,45,A,aggregator,21.244809247445367,210.432767868042,1676.3246059417725,154,70
TP8 H200 NVLink,128,2,46,P,planner,21.0306031363351,373.5830783843994,2581.796407699585,45,106
TP8 H200 NVLink,128,2,46,E0,executor,20.55631399154663,104.54416275024414,4215.80696105957,157,201
TP8 H200 NVLink,128,2,46,E1,executor,15.031541229053667,168.58220100402832,2528.534173965454,362,158
TP8 H200 NVLink,128,2,46,A,aggregator,11.326146733229328,102.39744186401367,14328.037738800049,524,1257
TP8 H200 NVLink,128,2,47,P,planner,18.104594052749306,407.43136405944824,12247.835874557495,146,655
TP8 H200 NVLink,128,2,47,E0,executor,13.055197894573212,158.58793258666992,2665.1859283447266,811,193
TP8 H200 NVLink,128,2,47,E1,executor,8.30241550098766,211.52520179748535,668.1580543518066,1008,56
TP8 H200 NVLink,128,2,47,A,aggregator,8.443973735421004,249.2225170135498,12940.515041351318,1068,1504
TP8 H200 NVLink,128,3,0,P,planner,19.24221315116526,83.26411247253418,6260.014533996582,660,322
TP8 H200 NVLink,128,3,0,E0,executor,16.703324631837468,166.32676124572754,5494.68731880188,988,320
TP8 H200 NVLink,128,3,0,E1,executor,12.602817650997277,160.60590744018555,4319.535732269287,1312,331
TP8 H200 NVLink,128,3,0,A,aggregator,9.487120310465494,156.83960914611816,299.1464138031006,1647,16
TP8 H200 NVLink,128,3,1,P,planner,19.061466058095295,168.03503036499023,1997.9357719421387,53,97
TP8 H200 NVLink,128,3,1,E0,executor,23.261742714123848,136.0948085784912,1043.3027744293213,156,40
TP8 H200 NVLink,128,3,1,E1,executor,19.472322463989258,101.57465934753418,588.3827209472656,200,26
TP8 H200 NVLink,128,3,1,A,aggregator,17.539303937404277,134.0649127960205,5009.991407394409,230,279
TP8 H200 NVLink,128,3,2,P,planner,18.65200763795434,167.54698753356934,7814.870119094849,123,411
TP8 H200 NVLink,128,3,2,E0,executor,10.148896537547168,104.43449020385742,19661.35811805725,540,1928
TP8 H200 NVLink,128,3,2,E1,executor,6.188376744588216,162.30297088623047,255.1286220550537,2472,16
TP8 H200 NVLink,128,3,2,A,aggregator,6.218640009562175,150.71582794189453,243.99542808532715,2493,16
TP8 H200 NVLink,128,3,3,P,planner,21.77678214179145,166.9013500213623,1146.8565464019775,45,46
TP8 H200 NVLink,128,3,3,E0,executor,18.52171672017951,95.3683853149414,1503.018856048584,97,77
TP8 H200 NVLink,128,3,3,E1,executor,18.368645147843793,133.86869430541992,537.9788875579834,178,23
TP8 H200 NVLink,128,3,3,A,aggregator,18.016375246502104,101.97567939758301,1615.3512001037598,205,85
TP8 H200 NVLink,128,3,4,P,planner,18.869605782913837,166.06450080871582,1543.5457229614258,41,74
TP8 H200 NVLink,128,3,4,E0,executor,19.269297558973737,70.05000114440918,5022.259473800659,121,258
TP8 H200 NVLink,128,3,4,E1,executor,15.82619901430809,138.9293670654297,2006.4208507537842,383,119
TP8 H200 NVLink,128,3,4,A,aggregator,13.296807152884346,180.58443069458008,9488.349437713623,506,701
TP8 H200 NVLink,128,3,5,P,planner,19.838735705516378,165.47226905822754,2585.7980251312256,52,123
TP8 H200 NVLink,128,3,5,E0,executor,18.661811337833516,129.31466102600098,3320.484399795532,181,172
TP8 H200 NVLink,128,3,5,E1,executor,16.94397719010063,111.69815063476562,2060.255527496338,357,116
TP8 H200 NVLink,128,3,5,A,aggregator,16.239610157514875,185.96196174621582,5122.803449630737,477,305
TP8 H200 NVLink,128,3,6,P,planner,19.7182297706604,199.66912269592285,3196.8400478363037,153,153
TP8 H200 NVLink,128,3,6,E0,executor,18.01704246307088,127.28595733642578,3982.9330444335938,312,215
TP8 H200 NVLink,128,3,6,E1,executor,16.69990690679498,104.11763191223145,3160.200595855713,531,184
TP8 H200 NVLink,128,3,6,A,aggregator,12.759404044338142,172.18470573425293,7661.954879760742,719,588
TP8 H200 NVLink,128,3,7,P,planner,19.439558549360797,164.10303115844727,2302.4544715881348,50,111
TP8 H200 NVLink,128,3,7,E0,executor,18.93541791982818,106.3382625579834,4423.613548278809,167,229
TP8 H200 NVLink,128,3,7,E1,executor,16.246783880539883,148.80609512329102,1464.7955894470215,400,82
TP8 H200 NVLink,128,3,7,A,aggregator,13.320470080882671,104.46548461914062,10001.574754714966,486,744
TP8 H200 NVLink,128,3,8,P,planner,18.595333875081185,164.37005996704102,7937.219619750977,55,419
TP8 H200 NVLink,128,3,8,E0,executor,17.054433623949688,217.22817420959473,2673.0666160583496,480,145
TP8 H200 NVLink,128,3,8,E1,executor,15.005330394085188,162.6870632171631,2158.396005630493,629,134
TP8 H200 NVLink,128,3,8,A,aggregator,11.552951256192564,158.05673599243164,3958.977699279785,767,330
TP8 H200 NVLink,128,3,9,P,planner,19.967539442910088,163.21206092834473,3038.5377407073975,56,145
TP8 H200 NVLink,128,3,9,E0,executor,18.0761270744856,135.45632362365723,4021.8236446380615,207,216
TP8 H200 NVLink,128,3,9,E1,executor,16.590888241687452,103.80983352661133,1480.85355758667,427,84
TP8 H200 NVLink,128,3,9,A,aggregator,13.565490808201787,210.27612686157227,8376.701593399048,515,603
TP8 H200 NVLink,128,3,10,P,planner,18.07876651206713,198.09722900390625,1807.1074485778809,51,90
TP8 H200 NVLink,128,3,10,E0,executor,20.85693065936749,182.61027336120605,1809.4508647918701,147,79
TP8 H200 NVLink,128,3,10,E1,executor,18.22203176992911,109.69090461730957,601.6857624053955,230,28
TP8 H200 NVLink,128,3,10,A,aggregator,18.226716969464277,105.14402389526367,2802.6981353759766,262,149
TP8 H200 NVLink,128,3,11,P,planner,17.902730815000044,197.52168655395508,12049.129486083984,73,663
TP8 H200 NVLink,128,3,11,E0,executor,11.753826671176487,262.03274726867676,6609.0991497039795,742,541
